5.933155439177980384e+00,9.377315961542633360e+00,6.309697172028235101e+00,3.871410371105834969e+00,4.787886630993098969e+00,2.085967516983827874e+00,2.976209127956287670e+00,2.952811436928634237e+00,8.061437845143782255e+00,1.026252679422039193e+01,4.366675034177379899e+00,3.010445178247776354e+00,7.180698011745719533e+00,3.977443181533959482e+00,8.805739756291135478e+00,5.237680231329837177e+00,3.594912259437863078e+00,3.943727352934062402e+00,4.463949639341277198e+00,9.349604833375870783e+00,4.141057253287646844e+00,2.285676094348182641e+00,6.155332157876607369e+00,1.105385341979493141e+01,6.416402715116739763e+00,6.477722230473029086e+00,4.831668943224880053e+00,1.799409309810302915e+01,4.349068624117221837e+00,3.572343072377865081e+00,9.988956174503767826e+00,3.194759817623226361e+00,6.320715558537170153e+00,2.286933090083604458e+00,1.073854458424910341e+01,3.216658334738263569e+00,6.517090950085273171e+00,2.906389664325931932e+00,1.001382626112177832e+01,3.077302708800208730e+00
1.615718161156106092e+01,1.360279251268929013e+00,9.668089026178064316e+00,3.021701474351612404e+00,5.393519510422216889e+00,7.023803271608834109e+00,5.531666550326277410e+00,3.088051863271180419e+00,1.724809524404079042e+01,5.368145762673100840e+00,2.586167714144435692e+00,3.697987281439316209e+00,5.649244865879411215e+00,2.492809799892102607e+00,1.389238331477631583e+01,8.759351350433442818e+00,3.863188371188034154e+00,5.340648560646289233e+00,6.092665927847815688e+00,5.302572577294787592e+00,3.343637117989193719e+00,1.394878444941489493e+00,3.138053409344834233e+00,1.391863285679936668e+00,8.123666571235334644e+00,3.326922156112246398e+00,3.119817076418847535e+00,1.238810260140623321e+01,2.072576256384609739e+00,5.897595150492349170e+00,4.260028593695556864e+00,2.641199672174826762e+00,8.245332849463437697e+00,2.364347935440976656e+00,3.582189592675740109e+00,3.008134817430411001e+00,2.214638818312463009e+00,2.383121605286711908e+00,5.601960917839519105e+00,4.670711892858855130e+00
9.047200476012279978e+03,4.763432422504688013e+00,5.474908394309015769e+00,1.109330084895002777e+01,7.245356626313657067e+00,6.111909921340779484e+00,4.319939720829407470e+00,5.399182570668872749e+00,2.628700058476296064e+00,7.747699384751841833e+00,1.069661254266281603e+01,1.015614944611248305e+01,1.910185746115564021e+00,1.559213821209182171e+00,2.288202032916311968e+00,2.861598102038525049e+00,6.637073372406606886e+00,3.172202598023402764e+00,6.184737503323069596e+00,4.537060606403833241e+00,8.623208126361664227e+00,6.145041069410408063e+00,4.424984602492761709e+00,3.488562732661450116e+00,3.370732804196347576e+00,7.317421606368000653e+00,2.669252694348482446e+00,2.551376020940598455e+00,5.570067358645984790e+00,4.716539269602927575e+00,1.593042035884807994e+01,2.323846916475564406e+00,3.062129301035514839e+00,3.567641305595832257e+00,7.378013761838129625e+00,5.279662335342092838e+00,5.708626290861646524e+00,3.439712399183298075e+00,3.887154663903422680e+00,5.045771117063399203e+00
2.875550300605809389e+04,5.172751158585972675e+00,6.568381826107054344e+00,2.686920635936555612e+00,1.530738274941590982e+00,4.338673719326207490e+00,2.911241113388432833e+00,4.203132891455206632e+00,6.085442720989305165e+00,1.176891704794588378e+01,4.813719286735749670e+00,3.707647475518847990e+00,7.113806580219263154e+00,5.362886396129161959e+00,2.919774507570995326e+00,1.251806159888461600e+01,4.228037369234597165e+00,7.907141743842331039e+00,6.048835202232697661e+00,1.351800442518906387e+01,1.507968208230794005e+01,3.443389498100480228e+00,7.592231140602053507e+00,3.220096411216500254e+00,5.313669633902261324e+00,8.123207859218780413e+00,3.126273972453854189e+00,3.917243422081975179e+00,2.809231065507424852e+00,1.767388129045106338e+00,2.939839524994300568e+00,6.289375441925647792e+00,6.511130127562362091e+00,4.169858671608415612e+00,4.957587471888092345e+00,2.796357768695311830e+00,2.785484896245638886e+00,2.170398536814467150e+00,5.295019125154373008e+00,2.026579274034207678e+00
1.583543395162136294e+06,3.130888153085378235e+03,1.507548468527452989e+01,2.149596105225240805e+00,8.419720035346420772e+00,2.443426104164808432e+00,4.303914014000907784e+00,2.345837167323363559e+00,2.528549327280573245e+00,4.286626087982098987e+00,5.637105150127569964e+00,4.062171625358775628e+00,2.171009679210082588e+00,6.311701198536656676e+00,5.547434702758774705e+00,5.369465732649914003e+00,4.251363627620444952e+00,2.373378379638832580e+00,2.725221606172889999e+00,2.967878152624169541e+00,3.976864610987183912e+00,4.476801494790460190e+00,3.022140653165918955e+00,4.726519440639379788e+00,9.409824623696076529e+00,2.477914886875929312e+00,4.557033553039974372e+00,6.471201738424886329e+00,2.229523561193926362e+00,5.460314813775646314e+00,2.308981183310711227e+00,1.998309712990411713e+00,8.352222126782642420e+00,5.888757888072822411e+00,5.479720223129170620e+00,7.700325560540982828e+00,3.689704761457764270e+00,5.429539891434849608e+00,6.087789491030494382e+00,3.120393144816025810e+00
7.785528014434782788e+06,7.604052359248368884e+04,1.054013128217645317e+03,7.006460965942718389e+00,1.845466199703970300e+00,5.427651847116190531e+00,3.678816413413310116e+00,5.778242578392204898e+00,7.506549604416909993e+00,5.929830284426792275e+00,2.245856247152374419e+00,2.336220688022464742e+00,6.344368852580811513e+00,2.922608649930903635e+00,3.353149852018299626e+00,2.263583619882926889e+00,1.221231463827626840e+01,8.137874328221805342e+00,3.146809591384627680e+00,3.276939409416548266e+00,7.774802038905733070e+00,5.537361084027561553e+00,4.953474077539246956e+00,1.432715522285278986e+00,4.636359728581742168e+00,2.945978033478986013e+00,7.439334955143700689e+00,3.172241712034318262e+00,1.033372594205210326e+01,6.307436192937528219e+00,6.183422695890802956e+00,1.314535376474764705e+00,7.848501815092043365e+00,3.816847846051874882e+00,4.455660071493370289e+00,1.229180017320940088e+01,3.324975263273749704e+00,5.358316190648398702e+00,4.527980516026632429e+00,3.942918867939274374e+00
1.271931848518995568e+07,1.305884567320373375e+06,1.922735987779103484e+00,6.132987560830629903e+00,7.805076214739655072e+00,6.757200678038945973e+00,4.238617275553882457e+00,5.155844249222864661e+00,3.500711986960904021e+00,3.802645169612879794e+00,2.197723185536125445e+00,5.987134166835186733e+00,4.560345321547051967e+00,9.058290703853321801e+00,3.838856187893689320e+00,9.219604550934077380e+00,9.531669411863777697e+00,4.466592504742108893e+00,4.669742514777849962e+00,3.458691622970753610e+00,6.035761137978003177e+00,4.377964162827577610e+00,3.218171467027068910e+00,4.443827957930319705e+00,2.581902244717024786e+00,4.344464933365436821e+00,6.783355993379134752e+00,6.822632673633593825e+00,4.069591689162572301e+00,4.040640815737374325e+00,3.851210374590693597e+00,2.795211291766888984e+00,2.576308655737586939e+00,4.905468693898482613e+00,6.368284753288633304e+00,2.933223009378735480e+00,7.976589612956861863e+00,4.278271846863111350e+00,3.344584514639249218e+00,1.412394869585154478e+00
4.384274944819218665e+07,8.781334474353637779e+05,1.732753992966842998e+04,1.022562161855197438e+01,1.148294932424775716e+01,3.216984574369401884e+00,5.933900788490369393e+00,1.128665985700441610e+01,6.680004064514835527e+00,3.117215597232322999e+00,8.470385637829620507e+00,2.730795692358737980e+00,4.161637495371887319e+00,6.745372851832544647e+00,5.829913366374491090e+00,1.644996226380497140e+00,2.181560869262164193e+00,4.309221430694965882e+00,2.000639532535519294e+00,3.280449884992143073e+00,3.777170770016573975e+00,5.297624974149475641e+00,4.683751334250140452e+00,5.778989207753141066e+00,3.363304561719264285e+00,4.401384863970462469e+00,7.917344524892778956e+00,3.966659928679194813e+00,5.381304220658802429e+00,2.619407258602437949e+00,3.658152529326842206e+00,3.957046157524889196e+00,6.751536788057477700e+00,4.126052458612747387e+00,5.601887462784894467e+00,2.186645897036135544e+00,2.663658633595106906e+00,7.150333925187707607e+00,4.417748387984877567e+00,3.840320997476315057e+00
1.097317229309377968e+08,3.719906191615696531e+06,8.028262160382034199e+04,1.220310416948151669e+03,4.297196771904923907e+01,2.292938690715465189e+00,4.634413052463485450e+00,2.463483991797856820e+00,9.962772428718684736e+00,1.471525963978995932e+00,6.451661795767684282e+00,3.148301417735783758e+00,2.726034804175614390e+00,4.698093420036380863e+00,4.086978993544287064e+00,2.936310973354955056e+00,5.879336239235178674e+00,3.000456731803336830e+00,1.143857348727645018e+01,3.923025639261682240e+00,8.013040128843591958e+00,2.318100125454846339e+00,1.553958927858404770e+01,6.752168362046723438e+00,3.369435181293148673e+00,1.384742819357867027e+00,8.222865399416059873e+00,8.759481183580028585e+00,4.542438962201241104e+00,2.900734400700350601e+00,1.008564878257067576e+01,3.695446043248521217e+00,8.875372937412548069e+00,1.244549784836270545e+00,7.678626076356025010e+00,4.638078955842574125e+00,1.221172742869897654e+01,6.135429664286723650e+00,6.559012614744777814e+00,1.980800185095778820e+00
1.899561935240050852e+08,9.744805030619360507e+06,2.507544533404999820e+05,3.797673190845391673e+02,6.861425336911056547e+02,1.121068032641692298e+02,9.417064906300947769e+01,5.506829386858314024e+00,4.264070849425653620e+00,1.172227326788976320e+01,5.078328937538719501e+00,9.310731380443405314e+00,1.658342460252397288e+00,5.377745267258415396e+00,2.362777746689835201e+00,6.447829148140481692e+00,4.702200570701526416e+00,8.882298435971824446e+00,1.261698376443202996e+01,2.675546598248184971e+00,2.262372625355618894e+00,1.247862604369680462e+01,8.215701874274815353e+00,5.824950470144360182e+00,8.294745772833879371e+00,4.248621227566969694e+00,3.680667416962664085e+00,4.575052944143344291e+00,4.996937326596249562e+00,2.845087311028134280e+00,4.732506392516005356e+00,3.730145232713015790e+00,1.002089439576265839e+01,2.500262257092331186e+00,3.260979583697690032e+00,1.034537719737047290e+01,5.716376446598276928e+00,3.315393714598767971e+00,7.213363813307561934e+00,1.251552219785046915e+01
