4.031351682206699039e+00,2.328698076511019455e+00,3.752141762180164708e+00,2.809105473927989038e+00,1.917105298020443493e+00,4.186882276254936919e+00,4.753609008005439840e+00,8.556662931973320951e+00,4.751148433159129603e+00,2.174422859839974631e+00,4.150474849640812813e+00,3.380295961703506435e+00,3.046224893786090071e+00,6.019867100360713152e+00,2.564829028478895268e+00,6.220067001630608772e+00,2.066209492088141086e+00,1.874303642042185469e+00,4.569924714675694943e+00,2.345316986182648833e+00,4.720611884214664045e+00,6.158622312973807134e+00,3.177417663909167356e+00,4.031052087387815064e+00,8.099931740914625422e+00,5.664562153816871337e+00,2.437520922315068894e+00,5.069044473122235495e+00,4.001840234489822734e+00,5.273445001975392010e+00,4.164062608129518672e+00,1.886396412586594096e+01,3.545764311985254658e+00,8.709059874454140981e+00,5.725490440079510357e+00,1.057963155941900624e+01,3.157375644900437539e+00,2.509255115236428413e+00,4.577242594579430168e+00,1.435254788520581926e+01
1.207554532610485865e+01,4.337386378743026683e+00,9.036690427366986356e+00,4.649369525399071890e+00,1.073679465231941954e+01,6.376397590947512128e+00,5.203017827305135512e+00,4.179862032863333354e+00,9.479586193557878460e+00,7.459187611505885940e+00,7.964055062947402952e+00,1.884076084873143131e+01,1.055690790751966901e+01,2.725302635416086527e+00,4.243415345963602370e+00,4.597023584942441232e+00,3.525896819668874915e+00,3.787523607614419863e+00,4.951685840078190459e+00,9.536907225083929518e+00,3.050177016920518014e+00,2.943627838087129245e+00,6.734623018644454007e+00,5.315347458066466579e+00,4.833888117799841844e+00,2.641996369764264330e+00,1.314600291576062219e+01,3.093195869326833325e+00,2.765663813129095594e+00,6.149891024906640524e+00,1.469493782494449841e+00,3.393441372258113820e+00,3.800835853501973727e+00,3.557511970385311084e+00,1.271710397345170840e+01,6.014291778712373748e+00,4.444634109650698051e+00,6.350641786596042948e+00,3.947047514111055033e+00,3.000296777931033443e+00
1.852480060713370767e+04,9.617687930655497652e+00,5.987703459653097582e+00,3.197015193284077128e+00,8.418481025016408381e+00,1.789553228084863834e+00,3.667075320940043959e+00,7.383188667711612752e+00,1.279147338371757137e+01,6.516997370076968110e+00,6.714341279827980458e+00,6.189423002930534601e+00,7.593985480568618662e+00,3.897638638520631638e+00,4.654539599235398839e+00,5.319151913601518622e+00,2.103976409050933860e+00,5.917793999662551485e+00,3.284769102227760751e+00,8.459672303760669365e+00,5.602167556470233123e+00,5.464929697887495941e+00,1.023694443126467135e+01,9.215652035346261428e+00,5.942483104108680969e+00,4.701942072754587088e+00,1.022139102795987142e+01,3.955086227798745302e+00,6.206390597602892356e+00,5.506531623689074451e+00,5.241984344026118237e+00,3.105439745907176974e+00,1.850811790179468952e+00,2.756666016065584923e+00,4.502571852387309725e+00,6.043665089397550538e+00,2.556259452326322901e+00,4.291020371138386302e+00,8.666032097470687035e+00,6.729262142978047478e+00
2.661179098670368548e+06,2.066346626576307244e+03,1.691731445100619347e+00,2.476431298983965856e+00,3.183957655042237267e+00,1.188609706644467501e+01,1.568090627022551686e+01,1.946383544588337600e+01,1.679043768784307611e+00,4.645718642533823939e+00,1.535363241676904078e+00,1.284809476786711713e+01,5.143151731256695669e+00,4.995228466066810036e+00,4.163651866464898710e+00,3.900051422434998027e+00,4.046997955189672425e+00,1.393448236341489732e+01,5.089967381699414872e+00,1.289103984814491710e+01,3.525195164607461074e+00,1.439798037297417466e+01,4.198064942164402957e+00,2.154173424758229149e+00,4.848455780594568054e+00,2.315590513654945060e+00,2.275754838607366271e+00,4.705808294663209601e+00,2.073929391998207361e+00,2.550996965316853604e+00,1.073522197715910487e+01,4.471372481167984247e+00,3.603408271969013921e+00,3.906706112906652262e+00,1.326625095425537637e+00,6.164519967993152605e+00,4.270130317180753643e+00,6.392115060302150376e+00,2.953714107431318681e+00,1.039018853135237563e+01
2.211951567770162225e+07,3.024859260435356409e+05,6.125682242260864996e+02,4.721012282940179716e+00,3.168863928514416450e+00,3.745708676395972159e+00,4.985046993350175981e+00,7.904178951413835641e+00,1.862085428897711337e+00,1.843793370310269131e+00,2.948654387460216242e+00,5.362979791139001584e+00,5.823343491063354804e+00,3.662988558502092928e+00,4.170851756287298429e+00,1.518362598820760523e+00,5.343812945315911556e+00,5.886248940671004348e+00,1.200163541011122348e+01,1.133045943551993062e+01,3.739817508670689961e+00,6.394015217727546663e+00,3.563634038495853584e+00,8.439310417032839240e+00,2.503822136176417690e+00,2.850515039286664720e+00,7.956851759490279008e+00,2.026402337091840256e+00,1.519254534624042474e+00,3.582321349091332596e+00,3.812581917592188674e+00,3.209266828495084045e+00,3.233061185348435895e+00,5.195241721988455907e+00,4.953681017364574224e+00,4.382716054533746686e+00,5.474003272567752099e+00,7.961952868528035410e+00,4.633555341868323296e+00,4.010297014607998811e+00
8.119275654076874256e+07,1.721325294614691986e+06,1.976341617014787698e+04,8.342186918098811930e+02,5.076306875028676835e+00,1.001449934373469119e+01,8.914323743652701637e+00,5.717892545729033493e+00,1.130451356816394259e+01,8.506616862658113121e+00,6.696735703408164930e+00,2.338473315275336972e+00,8.258890158451222874e+00,9.595950444872737961e+00,2.704013398551543546e+00,4.110517601294239043e+00,3.810796021092254016e+00,4.689305236336593907e+00,5.450088262523884453e+00,5.939185169223525129e+00,8.784195164460426142e+00,2.991712054101883123e+00,4.824173071409902036e+00,5.410202062808646239e+00,2.150300632375708432e+01,9.868524303952012744e+00,1.657355761637047120e+00,2.222487170992674343e+00,5.228202520817318621e+00,6.723883636814903753e+00,8.220381367859818766e+00,8.162771858299505467e+00,1.363450458273201660e+00,5.140977204278421198e+00,1.341737924996446552e+01,2.290148021101928055e+00,7.658143905052636313e+00,3.765507016445829525e+00,3.459784501187657124e+00,7.616588976377099307e+00
1.460264575514557064e+08,4.901603943741477095e+06,1.011003027267688740e+05,1.613586354102310543e+04,3.334288730165466745e+02,4.810432854497300070e+00,3.172443269967083701e+00,2.172878907844992380e+00,3.612226005254931316e+00,7.323179435728085274e+00,5.944132223206823440e+00,3.609376809300867794e+00,2.355637564314473131e+00,8.056342190358227739e+00,1.148110447757061081e+01,2.858175090698480858e+00,9.719869620272348243e+00,9.442710224390861384e+00,7.128842480576671470e+00,3.036097994728447436e+00,3.724861443188769883e+00,3.003670136566605642e+00,3.668928675252875138e+00,2.116920216787614439e+00,5.800248392079075721e+00,5.063604090225987342e+00,2.586832116745904298e+00,6.534683896873663578e+00,6.374767752099297802e+00,5.105034960156589641e+00,3.735729035474440352e+00,2.118544580462505600e+00,3.234108536547535273e+00,2.353766398544809402e+00,1.254363035171700425e+01,2.337915561398190345e+00,2.783004191578728914e+00,5.394545999326243901e+00,3.293650616651503604e+00,3.843480100700516822e+00
2.064520043332329094e+08,5.489416060770409182e+06,1.293021241584638134e+06,1.565844738774678081e+04,2.774365362866158193e+02,2.675161292354173437e+00,5.764378345039862239e+00,3.020884052614219328e+01,8.320701715437685664e+00,2.727488111122754244e+00,2.991775746802229907e+00,4.323249500576525683e+00,1.586345881537249092e+00,5.172982624438721366e+00,8.833121665366251207e+00,1.518606149050915555e+01,1.590431418632779037e+00,4.332149490563545591e+00,3.014930086386746755e+00,3.130333249729070566e+00,6.929396669330741609e+00,8.089060383091410955e+00,2.879689611054504272e+00,4.135122501046819110e+00,4.222790347563203817e+00,6.560162873063929645e+00,5.233735062389527570e+00,4.232942915368118619e+00,7.274876850623422264e+00,1.642266287885412268e+01,7.864431903421341019e+00,5.932813790022542833e+00,3.024827527028321139e+00,5.674255003938992736e+00,6.301792697351819683e+00,3.143321760808081233e+00,8.720890232893841798e+00,8.124488035935147678e+00,3.218432061480819062e+00,2.392599684225961365e+00
2.652711122992783785e+08,2.688416764247965068e+07,1.104550840932315215e+06,5.443600862706686894e+04,6.607633553988459425e+03,2.665359949116777472e+01,5.065323046463561241e+01,3.331986092804638755e+00,7.129697731964236951e+00,5.554460729100380689e+00,2.889987555242312656e+00,4.628006941505995009e+00,2.099455720891052479e+00,6.737143031489925882e+00,2.303139010453927327e+00,5.362774856207567886e+00,2.708225392294036027e+00,1.108990480083579477e+01,4.851493868925635056e+00,5.700958089758966452e+00,4.756249813296491880e+00,2.495641714250030230e+00,3.245435129470372271e+00,4.092152248055528574e+00,1.648170601169895022e+01,5.271914108935864540e+00,1.642529906962867159e+00,2.133306975250046200e+00,1.238884441048342211e+01,2.068576327727583042e+00,4.499162282077760366e+00,7.177543127391379230e+00,8.684552372125288855e+00,3.463499131349249804e+00,4.115414287937338322e+00,7.606067956018442544e+00,4.089877239284999355e+00,8.514505251207399539e+00,2.086304604380084804e+00,6.630313083814088237e+00
4.282168801527007222e+08,4.555650139247611165e+07,6.965119192019271664e+06,2.988427791654357570e+05,8.775956671548290615e+03,4.479960735404476509e+03,4.535780582714996712e+01,1.710822616364129578e+00,5.938269798382807352e+01,9.681933836563265672e+00,6.037158870099854191e+00,3.206938747906078913e+00,1.800004461595900107e+00,7.330442158411595521e+00,7.302823189434608508e+00,5.519955982397684480e+00,1.649820977038278569e+00,8.611302483518542772e+00,4.186979910620354239e+00,5.144725392297228694e+00,2.255218486078344853e+00,8.782373489941672773e+00,2.695048109372179201e+00,2.225048283120479198e+00,1.401884028814217942e+01,1.686121975937168394e+00,6.916680945158854676e+00,6.449599044812894810e+00,2.741340033199094250e+00,1.290359923615055493e+01,2.334281581462692934e+00,6.443050371585607117e+00,9.949937169237029977e+00,4.856031849701480496e+00,4.646242180045215164e+00,9.758349362714515252e+00,3.192706642641526038e+00,2.914695187106636887e+00,3.541220804299066494e+00,4.019959223815066984e+00
7.050491306993916035e+08,5.344729901599135995e+07,1.198043338560636714e+07,2.948719912990878336e+06,7.659311083010962466e+05,8.006229500468308106e+04,3.122615966195213332e+04,2.500255869990243355e+03,5.573469026035067486e+01,1.742633721034163230e+01,5.144452822317845175e+01,2.899088033983758805e+01,1.063318002625599412e+01,3.828501583110350825e+00,3.444871319428523204e+00,2.051450065219390773e+00,2.777344414848310628e+00,6.163291359828098059e+00,5.059270343917126489e+00,1.345009587162627263e+01,6.266265615436895864e+00,1.129053566083898907e+01,4.849130128761382608e+00,5.703129339732702974e+00,4.032751788122773462e+00,2.827808844815184575e+00,3.929824530746086619e+00,3.332859229354240505e+00,4.501372520848906156e+00,3.550816968381025340e+00,6.822447156102898980e+00,6.899117200629976132e+00,5.615676477593334326e+00,3.059442618360495914e+00,1.225638363364798522e+01,7.803533033762755089e+00,2.192367549171184926e+00,1.311628262449738003e+01,5.849818716371636640e+00,1.522348409992241303e+00
1.460014329256748915e+09,1.594182371298834085e+08,7.340472095632196404e+06,5.701461346019883640e+06,1.447766145854449132e+06,6.371158011725886026e+05,6.599253105121795670e+04,3.497342912785272347e+04,1.654323110432289104e+04,1.378805438076041810e+03,1.737762355465346900e+03,5.299266587737604368e+02,3.578877018628781315e+01,1.223789919839403240e+01,1.462326016065645362e+01,5.685226449605970345e+00,3.197091242023138769e+00,2.027365582038790137e+00,4.109016182897827996e+00,6.435573349529789766e+00,5.880231562620942043e+00,5.005089853149455870e+00,4.130536658589270438e+00,4.494816172063019089e+00,4.739130127978374851e+00,7.226011209676716618e+00,3.392426666883026076e+00,6.928668270692544873e+00,7.404983458760627357e+00,2.289000422788047828e+00,2.716007979667790728e+00,4.550986722596839229e+00,4.319035856551536767e+00,5.370312111452069992e+00,9.152532916048640388e+00,6.422051893804677114e+00,1.681152493862066111e+00,9.899702265697429837e+00,3.729059094561814724e+00,7.115076252680323066e+00
3.018069303838035464e+08,9.233501742421975732e+07,3.249038523406591266e+07,6.156203587732602842e+06,2.062207391752210213e+06,1.586792561771725072e+06,3.442243501026707818e+05,3.476546828216352151e+05,3.934044204111446743e+04,6.352122612996047246e+04,1.457936598842298372e+04,2.287961083727030200e+03,1.338463631170753843e+03,9.739516507383214616e+01,9.667359228575554653e+01,3.302147263112593691e+02,2.545090537286366583e+01,5.806218769434977389e+01,1.669233650880908471e+01,5.228087612316723920e+00,8.427040885571337014e+00,3.163365457487404164e+00,1.131680953579391868e+01,2.815794196820430972e+00,2.504878721446290868e+00,2.815013861364911829e+00,4.042026122718156422e+00,4.848652600655583456e+00,3.339205804244391285e+00,2.789745682580775377e+00,7.166855530592160406e+00,1.171649052132618785e+01,2.886504635951987918e+00,2.221519448200286462e+00,3.150793749996152915e+00,3.087079831573242394e+00,7.079829351313698282e+00,4.166575180436426606e+00,9.545946378902012697e+00,8.592943092310422415e+00
3.804133155794650912e+08,1.894044124632437229e+08,1.561285425603439473e+07,7.609250558399883099e+06,5.951812704796188511e+06,2.959027479250712320e+06,6.525828252315118443e+05,4.946529289614558220e+05,1.060288396506377321e+05,9.311719087804909213e+04,8.584707261936472787e+04,1.411323724325973490e+04,7.996392762711484465e+03,9.823838745306244164e+03,3.078780756472837311e+03,3.158472284592210144e+03,6.311709173069672261e+02,2.768976611527907039e+02,2.085950026758198987e+02,2.806231111572311221e+01,1.166393681753648792e+02,5.304540713691652698e+00,3.065427217756548117e+01,3.124559171225796561e+01,1.907583640640558187e+01,8.239972739348813136e+00,1.859739441414722805e+00,1.051702680755220598e+01,5.147851765179503047e+00,7.772608830024735127e+00,3.046151094866343279e+00,4.449674926535944763e+00,2.793975947331096332e+00,6.197875962112011194e+00,9.840688058390236748e+00,5.843491644207398750e+00,9.293418979322281004e+00,4.664830570906953078e+00,5.219590657222654251e+00,5.171478089004405199e+00
